Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Novotel Paris Porte Versailles,Paris,Romanian,English(German),"Hotelul Novotel Paris Porte Versailles a fost o alegere excelentă pentru șederea noastră în Paris. Personalul a fost foarte prietenos și aflent în engleză, făcându-ne să ne simțim bineveniți de la sosire până la plecare. Camera era curată, spațioasă și conformă cu standardele hotelului Novotel. Ne-a plăcut în mod special priveliștea superbă către Paris și proximitatea la metrou. Micul dejun a fost bogat, cu o selecție variată de alimente de calitate.","Un pic zgomotos din cauza traficului, dar asta e de așteptat într-un oraș mare ca Paris. În plus, izolarea fonică a camerei a fost destul de bună.",8,POS
Novotel Paris Porte Versailles,Paris,Romanian,Russian,"Hotelul Novotel Paris Porte Versailles m-a impresionat foarte mult. Camera și facilitățile erau moderne și curate, iar personalul a fost foarte prietenos și util. Proximitatea hotelului față de centrul orașului Paris este fantastică, iar micul dejun a fost bogat și diversificat. Aș recomanda cu siguranță acest hotel.","Prețul poate fi oarecum mare, dar oferă valoare pentru bani datorită calității serviciilor oferite.",9,POS
Novotel Paris Porte Versailles,Paris,Romanian,English(Korean),"M-am bucurat de aspectul contemporan și confortabil al hotelului, micul dejun era diversificat și delicios, iar personalul extrem de prietenos și dispus să ajute.",Nu există nimic semnificativ de menționat.,8,POS
Novotel Paris Porte Versailles,Paris,Romanian,Russian,Camerele sunt foarte curate si confortabile. Personalul este prietenos si gata sa ajute la orice ora. Locatia este perfecta: este foarte aproape de majoritatea atractiilor turistice. Recomand cu caldura acest hotel!,Nu exista puncte negative de mentionat.,10,POS
Novotel Paris Porte Versailles,Paris,Romanian,Russian,"Localizarea este excelenta, aproape de Parcul Expo pis cu acces facil la metrou. Camera era curata si confortabila, cu toate facilitatile necesare. Personalul a fost foarte prietenos si util. Am apreciat si faptul ca hotelul are un restaurant propriu cu mancare delicioasa.","Pretul poate fi considerat putin mare, dar calitatea serviciilor justifica costul.",8,POS
Novotel Paris Porte Versailles,Paris,Romanian,English(French),"Hotelul Novotel Paris Porte de Versailles este un loc fantastic pentru a rămâne. Camerele sunt spațioase, foarte curate și confortabile. Personalul este foarte prietenos și întotdeauna dispus să ajute. Micul dejun este variat și delicios. Locația este excelentă, aproape de metrou și usor de ajuns la principalele atracții turistice.","Prețul este puțin cam mare, dar calitatea serviciilor și confortul oferit sunt pe măsură.",8,POS
Novotel Paris Porte Versailles,Paris,Romanian,English(French),"Locatie perfecta, cu acces usor catre metrou. Camera a fost confortabila si curata. Personalul a fost deosebit de prietenos si ajutator.",Micul dejun ar putea avea o varietate mai mare de optiuni.,8,POS
Novotel Paris Porte Versailles,Paris,Romanian,Spanish,Cadrul natural al hotelului este superb. Camerele sunt bine echipate și confortabile. Restaurantul are o selecție excelentă de produse și serviciul a fost prompt și prietenos.,"Aș fi preferat un check-in mai rapid, dar, în general, personalul a fost eficient și profesionist.",8,POS
Novotel Paris Porte Versailles,Paris,Romanian,Chinese,"Amplasarea este foarte buna, aproape de metrou. Personalul este amabil si mereu sa ajute.","Micul dejun ar putea sa fie mai variat, insa in general este bun.",9,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,English(Chinese),"Hotelul Hôtel Le Relais Saint Charles este situat într-o locație excelentă în inima Parisului. Personalul a fost foarte prietenos și util, iar camera era curată și bine întreținută. Micul dejun a fost variat și delicios, oferind o gamă largă de opțiuni pentru toate gusturile.","Singurul inconvenient a fost dimensiunea camerei care era un pic cam mică, însă acesta este un lucru comun în majoritatea hotelurilor din Paris. Ar fi fost, de asemenea, frumos dacă hotelul ar fi avut un centru de fitness.",8,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,Russian,"Asezare excelenta, foarte aproape de Turnul Eiffel. Servicii de calitate si personal foarte amabil.",Camera a fost un pic mica.,8,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,English(French),"A fost o experiență minunată să stau la Hôtel Le Relais Saint Charles. Camera a fost foarte confortabilă și curată, cu o vedere superbă spre stradă. Personalul a fost foarte amabil și serviciabil, întotdeauna gata să ajute. De asemenea, a apreciat micul dejun delicios oferit în fiecare dimineață.","Singurul dezavantaj l-aș considera lipsa unui loc pentru parcare, dar acest lucru este comun în orașul Paris.",8,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,English(French),"Un hotel minunat cu camere curate și bine gândite. Personalul a fost extrem de prietenos și serviabil. Nefiind departe de centrul orașului, poți ajunge la majoritatea atracțiilor turistice pe jos.","Camera a fost un pic mica, dar acesta este un aspect pe care îl aștepți în general la hotelurile pariziene.",9,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,English(Spanish),Personalul este foarte amabil și primitor. Camerele sunt foarte curate și confortabile.,"Camera a fost un pic prea mică, dar nu a fost o problemă majoră.",8,POS
Hôtel Le Relais Saint Charles,Paris,Romanian,English(Italian),"Am apreciat cu adevărat curățenia camerei, personalul extrem de amabil și locația foarte practică, în proximitatea Turnului Eiffel. Micul dejun a fost delicios și variat. De asemenea, cartierul era plin de viață, dar în același timp calm și liniștit.","Nu avem nicio nemulțumire, totul a fost excelent.",10,POS
Drawing House,Paris,Romanian,Chinese,Curățenie impecabilă și decor plăcut. Personal amabil și servicii de top.,"Camerele sunt puțin mici, dar confortabile.",8,POS
Drawing House,Paris,Romanian,Italian,"Foarte impresionat de designul interiorino al hotelului Drawing House. Atmosfera caldă și personalul prietenos m-au făcut să mă simt ca acasă. Locația este perfectă, cu numeroase magazine și restaurante din apropiere.",Am avut unele probleme cu conectivitatea WiFi în camera noastră pe parcursul șederii noastre.,8,POS
Drawing House,Paris,Romanian,German,"Hotel Drawing House din Paris este cu adevărat impresionant. Amplasarea este centrală, perfectă pentru a explora orașul. Camerele sunt foarte confortabile și bine amenajate. Personalul este extrem de serviciabil și prietenos.",nan,9,POS
Drawing House,Paris,Romanian,English(Italian),"Desenul personalizat al camerei, micul dejun inclus, locatia centrală","Unele obiecte de mobilier aveau urme de uzură, camerele ar putea fi un pic mai mari.",8,POS
Drawing House,Paris,Romanian,Russian,Locația este grozavă și apartamentul este tare frumos. Aproape de multe restaurante și magazine. Personalul a fost foarte prietenos și util.,Nu am întâmpinat nicio problemă.,10,POS
"Hotel Litteraire Marcel Ayme, BW Premier Collection",Paris,Romanian,Chinese,"Apropierea de gurile de metrou, curățenia și amabilitatea personalului. Micul dejun este variat și gustos. Hotelul este bine întreținut și ambientul este plăcut.","Prețul camerei este un pic cam ridiat, dar compensează prin serviciile oferite.",8,POS
"Hotel Litteraire Marcel Ayme, BW Premier Collection",Paris,Romanian,English(German),"Hotelul Litteraire Marcel Ayme este situat intr-o zonă plină de viață, cu numeroase cafenele și restaurante în apropiere. Personalul este amabil și pregătit să ajute oricând. Camerele sunt poate mai mici decât te-ai aștepta, dar sunt decorate cu gust și foarte curate. ","Micul-dejun ar putea fi îmbunătățit, iar zgomotul din exterior poate fi uneori prea mult, mai ales în weekenduri. Totuși, acesta este așteptat în centrul unui oraș mare. ",8,POS
"Hotel Litteraire Marcel Ayme, BW Premier Collection",Paris,Romanian,English(Turkish),Camera a fost confortabilă și bine amenajată. Personalul a fost foarte prietenos și util.,Nu există aspecte negative significative de menționat.,9,POS
"Hotel Litteraire Marcel Ayme, BW Premier Collection",Paris,Romanian,Chinese,"Conecțiunea la WiFi a fost excelentă și rapidă, cu ceea ce ar trebui să fie standard pentru nivelul acestui hotel.",Amabil și de mare ajutor.,10,POS
Le Grey Hotel,Paris,Romanian,English(Italian),"Mi-am îndrăgit foarte mult sejurul la Le Grey Hotel. Locația este perfectă, în inima districtului 9-ème Ardt al Parisului. Camerele sunt elegante și decorarea este atent gândită. Personalul a fost foarte amabil și serviciul a fost de excepție. Mic dejunul a fost variat și delicios.","Ar fi fost bine dacă ar fi existat un centru de fitness în hotel, dar în general, totul a fost excelent.",9,POS
Le Grey Hotel,Paris,Romanian,English(Italian),"Cameră confortabilă, personal amabil și util, locație excelentă aproape de statia de metrou și de locurile de luat masa. Hotelul este și în apropiere de obiectivele turistice cheie.",Prețurile pentru serviciile de cameră sunt destul de ridicate,8,POS
Le Grey Hotel,Paris,Romanian,Russian,"Hotelul Le Grey este minunat. Camerele sunt elegante și foarte curate. Personalul a fost foarte amabil și serviciul la recepție a fost excelent. Locația este fantastică, aproape de multe atracții importante și restaurante. Recomand acest hotel tuturor care vizitează Parisul.",Mi-as fi dorit un seif in camera pentru a stoca valorile personale,9,POS
Le Grey Hotel,Paris,Romanian,English(Spanish),Camera destul de mare pentru un hotel din Paris. Aproape de statia de metrou si de Gare St Lazare. Personalul foarte amabil.,Micul dejun cam scump.,8,POS
Hotel Eiffel Blomet,Paris,Romanian,Romanian,"Am rezervat o camera standard care a fost upgrade-ata la una superioara. Personalul este foarte amabil si serviciabil. Am adorat interiorul hotelului care este impecabil si foarte modern. Si pozitia este foarte buna, aproape de metrou si de diverse magazine.",Nu am gasit aspecte negative.,10,POS
Hotel Eiffel Blomet,Paris,Romanian,Romanian,"Camera era curata și confortabila, iar personalul foarte amabil și gata să ajute","Wi-fi putin lent in camera, dar acceptabil",8,POS
Hotel Eiffel Blomet,Paris,Romanian,Korean,"Poziționare excelentă, la câteva minute de metrou. Personalul este atent și prietenos, iar camerele sunt curate și bine întreținute.",Conexiunea la internet putea fi mai bună.,9,POS
Hôtel Des Batignolles,Paris,Romanian,English(Spanish),"Hotelul Hôtel Des Batignolles ofera o experienta uimitoare a stilului de viata parizian. Personalul e foarte atent si serviabil, iar camerele sunt curate si confortabile.",nan,8,POS
Hôtel Des Batignolles,Paris,Romanian,Chinese,Personalul foarte amabil si dornic sa iti raspunda la orice intrebare ai avea,nan,8,POS
Hôtel Des Batignolles,Paris,Romanian,Italian,"Hotelul este pozitionat foarte aproape de metrou, ceea ce este un mare avantaj. Camera a fost curată și confortabilă. Personalul este prietenos și dispus să ajute.","Singura nemultumire a fost zgomotul de la strada, dar nu a fost o problema majora.",8,POS
Elegance Pompidou Sebastopol,Paris,Romanian,Spanish,"Amplasarea este excelentă, foarte aproape de centrul orasului si de principalele atractii turistice. Camera confortabila si bine dotata, personalul este prietenos si serviciile sunt impecabile.","Chiar daca micul dejun este bun, selectia este destul de limitata. Ne-ar fi placut putina mai multa varietate.",8,POS
Elegance Pompidou Sebastopol,Paris,Romanian,English(German),"Apreciez foarte mult locația centrală a hotelului și reduce foarte mult timpul petrecut pe drum spre atracțiile principale din Paris. De asemenea, camera a fost întotdeauna curată și confortabilă.","Dimensiunea camerei era destul de mică, dar este ceva tipic pentru hotelurile din Paris, așa că nu pot să îi dau un punct negativ pentru asta.",8,POS
Hotel Abbatial Saint Germain,Paris,Romanian,English(Korean),"Un hotel foarte confortabil, cu personal politely și plăcut. Camera mare, foarte curată. Amplasarea este excelentă, aproape de Notre-Dame și alte obiective turistice.","Zgomotul stradal poate fi destul de mare uneori, în special în weekenduri.",8,POS
Hotel Abbatial Saint Germain,Paris,Romanian,Turkish,"Hotelul este absolut minunat, plin de istorie și cu o localizare excelentă, foarte aproape de centrul orașului. Personalul este foarte amabil și mereu disponibil pentru a ajuta.",Camerele ar putea fi modernizate și ar putea fi puțin mai mari.,8,POS
Hotel Armoni Paris,Paris,Romanian,Russian,"Hotel Armoni Paris mi-a oferit o experiență memorabilă. Camerele sunt extrem de liniștite și curate, cu un design modern și elegant. Personalul a fost foarte amabil și întotdeauna gata să ajute. Am fost impresionat de micul dejun, cu multiple opțiuni pentru toate gusturile. Poziția centrală a hotelului în Paris este un mare plus, fiind foarte ușor să ajungi la majoritatea atracțiilor turistice sau facilităților importante. A fost cu adevărat una din cele mai bune experiențe pe care le-am avut cu hotelurile!","Sincer, nu pot găsi niciun aspect negativ.",10,POS
Hotel Armoni Paris,Paris,Romanian,English(Turkish),Oaspeți foarte prietenoși,Zgomot din holuri seara,7,POS
Campo di Marte,Rome,Romanian,Korean,"Cazare fără probleme, foarte liniștită și curată. Personalul a fost extrem de util și prietenos. Cel mai bun lucru a fost locația perfectă.","Singura problemă pe care am avut-o a fost cu Wi-Fi, care nu a funcționat consecvent.",8,POS
